date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
18:10:18	1238/1238	---M--	404	error ('Not%20Found')	text/html	date:Sun,%2012%20Sep%202021%2017:10:18%20GMT	https://ofgame.club/PUBG/img/verify.html	Z:/home/minoux/Public/pubg/ofgame.club/PUBG/img/verify.a.delayed	(from https://ofgame.club/PUBG/)
18:10:19	23438/23438	---M--	200	added ('OK')	application/javascript	etag:%226863f6e390060c097da580136d1dcaf2%22	https://d13nu0oomnx5ti.cloudfront.net/39d2e7d.js	Z:/home/minoux/Public/pubg/d13nu0oomnx5ti.cloudfront.net/39d2e7d.js	(from https://ofgame.club/PUBG/)
18:10:22	11913/11913	---M--	200	added ('OK')	image/png	date:Thu,%2030%20Jul%202020%2021:16:50%20GMT	https://ofgame.club/PUBG/img/tublive.com-gold.png	Z:/home/minoux/Public/pubg/ofgame.club/PUBG/img/tublive.com-gold.png	(from https://ofgame.club/PUBG/)
18:10:32	268039/268039	---M-Z	200	added ('OK')	application/javascript	date:Fri,%2016%20Jun%202017%2002:03:14%20GMT	https://ofgame.club/PUBG/js/jquery-3.2.1.js	Z:/home/minoux/Public/pubg/ofgame.club/PUBG/js/jquery-3.2.1.js	(from https://ofgame.club/PUBG/)
18:10:33	200104/200104	---M-Z	200	added ('OK')	application/javascript	date:Fri,%2016%20Jun%202017%2002:03:22%20GMT	https://ofgame.club/PUBG/ajax.googleapis.com/ajax/libs/jqueryui/1.8.13/jquery-ui.min.js	Z:/home/minoux/Public/pubg/ofgame.club/PUBG/ajax.googleapis.com/ajax/libs/jqueryui/1.8.13/jquery-ui.min.js	(from https://ofgame.club/PUBG/)
18:10:34	6778/6778	---M-Z	200	added ('OK')	application/javascript	date:Fri,%2016%20Jun%202017%2002:03:12%20GMT	https://ofgame.club/PUBG/js/fancySelect.js	Z:/home/minoux/Public/pubg/ofgame.club/PUBG/js/fancySelect.js	(from https://ofgame.club/PUBG/)
18:10:34	261668/261668	---M--	200	added ('OK')	image/png	date:Thu,%2030%20Jul%202020%2020:58:32%20GMT	https://ofgame.club/PUBG/img/logo.png	Z:/home/minoux/Public/pubg/ofgame.club/PUBG/img/logo.png	(from https://ofgame.club/PUBG/)
18:10:35	261668/261668	---M--	200	added ('OK')	image/png	date:Thu,%2030%20Jul%202020%2020:59:00%20GMT	https://ofgame.club/PUBG/img/GameBagLogo.png	Z:/home/minoux/Public/pubg/ofgame.club/PUBG/img/GameBagLogo.png	(from https://ofgame.club/PUBG/)
18:10:36	3761/3761	---M-Z	200	added ('OK')	application/javascript	date:Fri,%2016%20Jun%202017%2002:03:14%20GMT	https://ofgame.club/PUBG/js/jquery.countTo.js	Z:/home/minoux/Public/pubg/ofgame.club/PUBG/js/jquery.countTo.js	(from https://ofgame.club/PUBG/)
18:10:38	20305/20305	---M-Z	200	added ('OK')	application/javascript	date:Fri,%2016%20Jun%202017%2002:03:14%20GMT	https://ofgame.club/PUBG/js/sweetalert2.min.js	Z:/home/minoux/Public/pubg/ofgame.club/PUBG/js/sweetalert2.min.js	(from https://ofgame.club/PUBG/)
18:10:40	6055/6055	---M-Z	200	added ('OK')	application/javascript	date:Fri,%2016%20Jun%202017%2002:03:16%20GMT	https://ofgame.club/PUBG/js/validator.min.js	Z:/home/minoux/Public/pubg/ofgame.club/PUBG/js/validator.min.js	(from https://ofgame.club/PUBG/)
18:10:42	17963/17963	---M-Z	200	added ('OK')	application/javascript	date:Fri,%2016%20Jun%202017%2002:03:12%20GMT	https://ofgame.club/PUBG/js/com.js	Z:/home/minoux/Public/pubg/ofgame.club/PUBG/js/com.js	(from https://ofgame.club/PUBG/)
18:10:43	1469/1469	---M-Z	200	added ('OK')	application/javascript	date:Fri,%2016%20Jun%202017%2002:03:12%20GMT	https://ofgame.club/PUBG/js/form-scripts.js	Z:/home/minoux/Public/pubg/ofgame.club/PUBG/js/form-scripts.js	(from https://ofgame.club/PUBG/)
18:10:45	21144/21144	---M-Z	200	added ('OK')	application/javascript	date:Thu,%2030%20Jul%202020%2020:50:24%20GMT	https://ofgame.club/PUBG/js/jquery.magnific-popup.min.js	Z:/home/minoux/Public/pubg/ofgame.club/PUBG/js/jquery.magnific-popup.min.js	(from https://ofgame.club/PUBG/)
18:10:47	20908/20908	---M-Z	200	added ('OK')	application/javascript	date:Thu,%2030%20Jul%202020%2021:19:28%20GMT	https://ofgame.club/PUBG/js/sticky.js	Z:/home/minoux/Public/pubg/ofgame.club/PUBG/js/sticky.js	(from https://ofgame.club/PUBG/)
18:10:49	42125/42125	---M-Z	200	added ('OK')	application/javascript	date:Thu,%2030%20Jul%202020%2021:24:24%20GMT	https://ofgame.club/PUBG/js/main.js	Z:/home/minoux/Public/pubg/ofgame.club/PUBG/js/main.js	(from https://ofgame.club/PUBG/)
18:10:50	393/393	---M-Z	200	added ('OK')	text/html	date:Mon,%2021%20May%202018%2020:18:04%20GMT	https://ofgame.club/PUBG/maxcdn.bootstrapcdn.com/font-awesome/4.5.0/fonts/fontawesome-webfont32953295.html?v=4.5.0	Z:/home/minoux/Public/pubg/ofgame.club/PUBG/maxcdn.bootstrapcdn.com/font-awesome/4.5.0/fonts/fontawesome-webfont329532953295.html	(from https://ofgame.club/PUBG/maxcdn.bootstrapcdn.com/font-awesome/4.5.0/css/font-awesome.min.css)
18:10:52	20127/20127	---M--	200	added ('OK')	application/vnd.ms-fontobject	date:Fri,%2016%20Jun%202017%2002:03:04%20GMT	https://ofgame.club/PUBG/fonts/glyphicons-halflings-regular.eot	Z:/home/minoux/Public/pubg/ofgame.club/PUBG/fonts/glyphicons-halflings-regular.eot	(from https://ofgame.club/PUBG/css/bootstrap.min.css)
18:10:53	20127/20127	---M--	200	added ('OK')	application/vnd.ms-fontobject	date:Fri,%2016%20Jun%202017%2002:03:06%20GMT	https://ofgame.club/PUBG/fonts/glyphicons-halflings-regulard41dd41dd41dd41dd41d.eot?	Z:/home/minoux/Public/pubg/ofgame.club/PUBG/fonts/glyphicons-halflings-regulard41dd41dd41dd41dd41dd41d.eot	(from https://ofgame.club/PUBG/css/bootstrap.min.css)
18:10:55	2412/2412	---M-Z	200	added ('OK')	text/html	date:Fri,%2016%20Jun%202017%2002:03:04%20GMT	https://ofgame.club/PUBG/fonts/glyphicons-halflings-regular.html	Z:/home/minoux/Public/pubg/ofgame.club/PUBG/fonts/glyphicons-halflings-regular.html	(from https://ofgame.club/PUBG/css/bootstrap.min.css)
18:10:56	23424/23424	---M--	200	added ('OK')	font/woff	date:Fri,%2016%20Jun%202017%2002:03:06%20GMT	https://ofgame.club/PUBG/fonts/glyphicons-halflings-regular.woff	Z:/home/minoux/Public/pubg/ofgame.club/PUBG/fonts/glyphicons-halflings-regular.woff	(from https://ofgame.club/PUBG/css/bootstrap.min.css)
18:10:59	45404/45404	---M--	200	added ('OK')	font/ttf	date:Fri,%2016%20Jun%202017%2002:03:04%20GMT	https://ofgame.club/PUBG/fonts/glyphicons-halflings-regular.ttf	Z:/home/minoux/Public/pubg/ofgame.club/PUBG/fonts/glyphicons-halflings-regular.ttf	(from https://ofgame.club/PUBG/css/bootstrap.min.css)
18:11:00	108738/108738	---M-Z	200	added ('OK')	image/svg+xml	date:Fri,%2016%20Jun%202017%2002:03:04%20GMT	https://ofgame.club/PUBG/fonts/glyphicons-halflings-regular.svg	Z:/home/minoux/Public/pubg/ofgame.club/PUBG/fonts/glyphicons-halflings-regular.svg	(from https://ofgame.club/PUBG/css/bootstrap.min.css)
18:11:04	48788/48788	---M--	200	added ('OK')	application/vnd.ms-fontobject	date:Fri,%2016%20Jun%202017%2002:03:00%20GMT	https://ofgame.club/PUBG/fonts/bebasneue_bold-webfont.eot	Z:/home/minoux/Public/pubg/ofgame.club/PUBG/fonts/bebasneue_bold-webfont.eot	(from https://ofgame.club/PUBG/css/style.css)
18:11:06	48788/48788	---M--	200	added ('OK')	application/vnd.ms-fontobject	date:Fri,%2016%20Jun%202017%2002:03:00%20GMT	https://ofgame.club/PUBG/fonts/bebasneue_bold-webfontd41dd41dd41dd41dd41d.eot?	Z:/home/minoux/Public/pubg/ofgame.club/PUBG/fonts/bebasneue_bold-webfontd41dd41dd41dd41dd41dd41d.eot	(from https://ofgame.club/PUBG/css/style.css)
18:11:06	15216/15216	---M-Z	200	added ('OK')	text/html	date:Mon,%2021%20May%202018%2020:17:36%20GMT	https://ofgame.club/PUBG/fonts/bebasneue_bold-webfont.html	Z:/home/minoux/Public/pubg/ofgame.club/PUBG/fonts/bebasneue_bold-webfont.html	(from https://ofgame.club/PUBG/css/style.css)
18:11:08	19820/19820	---M--	200	added ('OK')	font/woff	date:Fri,%2016%20Jun%202017%2002:03:00%20GMT	https://ofgame.club/PUBG/fonts/bebasneue_bold-webfont.woff	Z:/home/minoux/Public/pubg/ofgame.club/PUBG/fonts/bebasneue_bold-webfont.woff	(from https://ofgame.club/PUBG/css/style.css)
18:11:10	48660/48660	---M--	200	added ('OK')	font/ttf	date:Fri,%2016%20Jun%202017%2002:03:00%20GMT	https://ofgame.club/PUBG/fonts/bebasneue_bold-webfont.ttf	Z:/home/minoux/Public/pubg/ofgame.club/PUBG/fonts/bebasneue_bold-webfont.ttf	(from https://ofgame.club/PUBG/css/style.css)
18:11:12	48940/48940	---M--	200	added ('OK')	application/vnd.ms-fontobject	date:Fri,%2016%20Jun%202017%2002:03:00%20GMT	https://ofgame.club/PUBG/fonts/bebasneue_regular-webfont.eot	Z:/home/minoux/Public/pubg/ofgame.club/PUBG/fonts/bebasneue_regular-webfont.eot	(from https://ofgame.club/PUBG/css/style.css)
18:11:14	48940/48940	---M--	200	added ('OK')	application/vnd.ms-fontobject	date:Fri,%2016%20Jun%202017%2002:03:02%20GMT	https://ofgame.club/PUBG/fonts/bebasneue_regular-webfontd41dd41dd41dd41dd41d.eot?	Z:/home/minoux/Public/pubg/ofgame.club/PUBG/fonts/bebasneue_regular-webfontd41dd41dd41dd41dd41dd41d.eot	(from https://ofgame.club/PUBG/css/style.css)
18:11:14	15948/15948	---M-Z	200	added ('OK')	text/html	date:Mon,%2021%20May%202018%2020:17:36%20GMT	https://ofgame.club/PUBG/fonts/bebasneue_regular-webfont.html	Z:/home/minoux/Public/pubg/ofgame.club/PUBG/fonts/bebasneue_regular-webfont.html	(from https://ofgame.club/PUBG/css/style.css)
18:11:16	20552/20552	---M--	200	added ('OK')	font/woff	date:Fri,%2016%20Jun%202017%2002:03:00%20GMT	https://ofgame.club/PUBG/fonts/bebasneue_regular-webfont.woff	Z:/home/minoux/Public/pubg/ofgame.club/PUBG/fonts/bebasneue_regular-webfont.woff	(from https://ofgame.club/PUBG/css/style.css)
18:11:18	48792/48792	---M--	200	added ('OK')	font/ttf	date:Fri,%2016%20Jun%202017%2002:03:00%20GMT	https://ofgame.club/PUBG/fonts/bebasneue_regular-webfont.ttf	Z:/home/minoux/Public/pubg/ofgame.club/PUBG/fonts/bebasneue_regular-webfont.ttf	(from https://ofgame.club/PUBG/css/style.css)
18:11:20	32694/32694	---M--	200	added ('OK')	application/vnd.ms-fontobject	date:Fri,%2016%20Jun%202017%2002:03:02%20GMT	https://ofgame.club/PUBG/fonts/et-line.eot	Z:/home/minoux/Public/pubg/ofgame.club/PUBG/fonts/et-line.eot	(from https://ofgame.club/PUBG/css/style.css)
18:11:22	32694/32694	---M--	200	added ('OK')	application/vnd.ms-fontobject	date:Fri,%2016%20Jun%202017%2002:03:04%20GMT	https://ofgame.club/PUBG/fonts/et-lined41dd41dd41dd41dd41d.eot?	Z:/home/minoux/Public/pubg/ofgame.club/PUBG/fonts/et-lined41dd41dd41dd41dd41dd41d.eot	(from https://ofgame.club/PUBG/css/style.css)
18:11:24	55220/55220	---M--	200	added ('OK')	font/woff	date:Fri,%2016%20Jun%202017%2002:03:04%20GMT	https://ofgame.club/PUBG/fonts/et-line.woff	Z:/home/minoux/Public/pubg/ofgame.club/PUBG/fonts/et-line.woff	(from https://ofgame.club/PUBG/css/style.css)
18:11:24	32536/32536	---M--	200	added ('OK')	font/ttf	date:Fri,%2016%20Jun%202017%2002:03:02%20GMT	https://ofgame.club/PUBG/fonts/et-line.ttf	Z:/home/minoux/Public/pubg/ofgame.club/PUBG/fonts/et-line.ttf	(from https://ofgame.club/PUBG/css/style.css)
18:11:27	175539/175539	---M-Z	200	added ('OK')	image/svg+xml	date:Fri,%2016%20Jun%202017%2002:03:02%20GMT	https://ofgame.club/PUBG/fonts/et-line.svg	Z:/home/minoux/Public/pubg/ofgame.club/PUBG/fonts/et-line.svg	(from https://ofgame.club/PUBG/css/style.css)
18:11:27	7453/7453	---M--	200	added ('OK')	image/png	date:Fri,%2024%20Feb%202017%2007:33:26%20GMT	https://ofgame.club/PUBG/img/pr-l.png	Z:/home/minoux/Public/pubg/ofgame.club/PUBG/img/pr-l.png	(from https://ofgame.club/PUBG/css/style.css)
18:11:29	11003/11003	---M--	200	added ('OK')	image/png	date:Fri,%2024%20Feb%202017%2007:33:26%20GMT	https://ofgame.club/PUBG/img/pr-r.png	Z:/home/minoux/Public/pubg/ofgame.club/PUBG/img/pr-r.png	(from https://ofgame.club/PUBG/css/style.css)
18:11:33	3116/3116	---M--	200	added ('OK')	image/png	date:Fri,%2016%20Jun%202017%2002:03:10%20GMT	https://ofgame.club/PUBG/img/panel-overlay.png	Z:/home/minoux/Public/pubg/ofgame.club/PUBG/img/panel-overlay.png	(from https://ofgame.club/PUBG/css/style.css)
18:11:38	1393/1393	---M--	200	added ('OK')	image/png	date:Fri,%2024%20Feb%202017%2007:33:28%20GMT	https://ofgame.club/PUBG/img/smallbtnbg-r.png	Z:/home/minoux/Public/pubg/ofgame.club/PUBG/img/smallbtnbg-r.png	(from https://ofgame.club/PUBG/css/style.css)
18:11:41	1405/1405	---M--	200	added ('OK')	image/png	date:Fri,%2024%20Feb%202017%2007:33:28%20GMT	https://ofgame.club/PUBG/img/smallbtnbg.png	Z:/home/minoux/Public/pubg/ofgame.club/PUBG/img/smallbtnbg.png	(from https://ofgame.club/PUBG/css/style.css)
18:11:43	713723/713723	---M--	200	added ('OK')	image/jpeg	date:Mon,%2010%20Aug%202020%2005:26:04%20GMT	https://ofgame.club/PUBG/img/main-bg.jpg	Z:/home/minoux/Public/pubg/ofgame.club/PUBG/img/main-bg.jpg	(from https://ofgame.club/PUBG/css/style.css)
18:11:43	1065/1065	---M--	200	added ('OK')	image/png	date:Fri,%2016%20Jun%202017%2002:03:10%20GMT	https://ofgame.club/PUBG/img/smallbtnbg-bw.png	Z:/home/minoux/Public/pubg/ofgame.club/PUBG/img/smallbtnbg-bw.png	(from https://ofgame.club/PUBG/css/style.css)
18:11:45	1064/1064	---M--	200	added ('OK')	image/png	date:Fri,%2016%20Jun%202017%2002:03:10%20GMT	https://ofgame.club/PUBG/img/smallbtnbg-r-bw.png	Z:/home/minoux/Public/pubg/ofgame.club/PUBG/img/smallbtnbg-r-bw.png	(from https://ofgame.club/PUBG/css/style.css)
18:11:46	672/672	---M--	200	added ('OK')	image/png	date:Fri,%2016%20Jun%202017%2002:03:06%20GMT	https://ofgame.club/PUBG/img/button-dot.png	Z:/home/minoux/Public/pubg/ofgame.club/PUBG/img/button-dot.png	(from https://ofgame.club/PUBG/css/style.css)
18:11:48	1335/1335	---M--	200	added ('OK')	image/png	date:Fri,%2024%20Feb%202017%2007:33:24%20GMT	https://ofgame.club/PUBG/img/btn-img.png	Z:/home/minoux/Public/pubg/ofgame.club/PUBG/img/btn-img.png	(from https://ofgame.club/PUBG/css/style.css)
18:11:50	4404/4404	---M--	200	added ('OK')	image/png	date:Thu,%2030%20Jul%202020%2021:15:30%20GMT	https://ofgame.club/PUBG/img/ft-1.png	Z:/home/minoux/Public/pubg/ofgame.club/PUBG/img/ft-1.png	(from https://ofgame.club/PUBG/css/style.css)
18:11:52	16974/16974	---M--	200	added ('OK')	image/png	date:Wed,%2022%20Nov%202017%2008:24:36%20GMT	https://ofgame.club/PUBG/img/ft-2.png	Z:/home/minoux/Public/pubg/ofgame.club/PUBG/img/ft-2.png	(from https://ofgame.club/PUBG/css/style.css)
18:11:54	329/329	---M-Z	200	added ('OK')	text/html	date:Mon,%2021%20May%202018%2020:18:04%20GMT	https://ofgame.club/PUBG/img/ft-3.html	Z:/home/minoux/Public/pubg/ofgame.club/PUBG/img/ft-3.html	(from https://ofgame.club/PUBG/css/style.css)
18:11:56	329/329	---M-Z	200	added ('OK')	text/html	date:Mon,%2021%20May%202018%2020:18:04%20GMT	https://ofgame.club/PUBG/img/ft-4.html	Z:/home/minoux/Public/pubg/ofgame.club/PUBG/img/ft-4.html	(from https://ofgame.club/PUBG/css/style.css)
